"Achillea filipendulina","Achillea millefolium","Agastache pallida","Agastache rugosa","Ailanthus altissima","Allium ampeloprasum","Allium carinatum","Allium cepa","Allium cernuum","Allium flavum","Allium garganicum","Allium schoenoprasum","Allium sp.","Allium sphaerocephalon","Asparagus officinalis","Asteraceae sp.","Bellis perennis","Borago officinalis","Calystegia sepium","Campanula glomerata","Campanula medium","Campanula portenschlagiana","Campanula rapunculoides","Campanula rotundifolia","Carduus acanthoides","Catalpa bignonioides","Centaurea cyanus","Centaurea jacea","Centaurea scabiosa","Centaurea stoebe","Chelidonium majus","Cichorium intybus","Cirsium vulgare","Clematis sp.","Clinopodium vulgare","Crepis capillaris","Crepis sp.","Daboecia cantabrica","Daucus carota","Delosperma cooperi","Digitalis grandiflora","Diplotaxis tenuifolia","Echinacea purpurea","Echium vulgare","Filipendula ulmaria","Foeniculum vulgare","Galega officinalis","Galium mollugo","Genista tinctoria","Geum urbanum","Helianthus pauciflorus","Heracleum sphondylium","Hydrangea longipes","Hydrangea macrophylla","Hypericum androsaemum","Hypericum calycinum","Hypericum perforatum","Hypericum scabrum","Hypochaeris radicata","Hypochaeris sp.","Hyssopus officinalis","Impatiens glandulifera","Jacobaea vulgaris","Koelreuteria paniculata","Lamiaceae sp.","Lathyrus pratensis","Lathyrus sativus","Lavandula angustifolia","Leontodon hispidus","Ligustrum ovalifolium","Linaria vulgaris","Lolium multiflorum","Lolium temulentum","Lotus corniculatus","Lotus pedunculatus","Lotus sp.","Lupinus breweri","Lysimachia clethroides","Lysimachia thyrsiflora","Lysimachia vulgaris","Lythrum salicaria","Mauranthemum decipiens","Medicago lupulina","Medicago sativa","Melilotus albus","Melissa officinalis","Onobrychis viciifolia","Ononis spinosa","Onopordum acanthium","Onopordum tauricum","Origanum vulgare","Oxalis corniculata","Papaver rhoeas","Parietaria judaica","Petrorhagia saxifraga","Phacelia tanacetifolia","Philadelphus coronarius","Picris hieracioides","Plantago lanceolata","Plantago major","Plantago media","Potentilla recta","Prunella vulgaris","Raphanus sativus","Reseda lutea","Rhinanthus alectorolophus","Robinia pseudoacacia","Rubus plicatus","Rudbeckia fulgida","Salvia farinacea","Salvia nemorosa","Sambucus ebulus","Scorzoneroides autumnalis","Securigera varia","Sedum acre","Sedum aizoon","Sedum album","Sedum pallidum","Sedum rupestre","Sedum spurium","Silene vulgaris","Sinapis arvensis","Solanum dulcamara","Solanum lycopersicum","Spiraea japonica","Stachys spinosa","Symphytum officinale","Tagetes erecta","Tagetes tenuifolia","Taraxacum officinale","Tetradium glabrifolium","Teucrium chamaedrys","Teucrium scorodonia","Tilia americana","Tilia dasystyla","Tilia hyrcana","Tilia oliveri","Tilia platyphyllos","Tilia tomentosa","Tilia x euchlora","Trifolium alpestre","Trifolium cernuum","Trifolium hybridum","Trifolium pratense","Trifolium repens","Trifolium rubens","Trifolium sp.","Urtica dioica","Verbascum nigrum","Vicia cracca","Vicia sativa","Vicia sepium","xChitalpa tashkentensis","Zinnia elegans"
"29_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00634238270039588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.964271471544541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237934579595999,0.00559268779546314,0,0,0,0,0,0,0,0,0
"29_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953759834115997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220406171860707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241995486979325,0,0,0,0,0,0,0,0,0,0
"29_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427222423659609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755694985260038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110825595510223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167988271089181,0.0225119417337979,0,0,0,0,0,0,0,0,0
"29_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347761746941295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0497868520055337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250820872013803,0.021322297358341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320174204384212,0.010134027296815,0,0,0,0,0,0,0,0,0
"29_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201149425287356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340590298071304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145220468861615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208731086434184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676180271446198,0.217725176959543,0,0,0,0,0,0,0,0,0
"30_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00528163390781131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485587669904087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671934802262331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878966118875547,0,0,0,0,0,0,0,0,0,0
"30_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864864547493512,0,0,0,0,0,0,0,0,0,0,0.0347115395906481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503411265984804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500827863173593,0,0,0,0,0,0,0,0,0,0
"30_BSRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28073495463648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713093153579382,0.0061718917841376,0,0,0,0,0,0,0,0,0
"30_BSUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017127996156968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453544037502692,0,0,0,0,0,0,0,0,0,0.129669201080025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70864185260647,0,0,0,0,0,0,0.028160148420547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215673607315013,0.0494790372542199,0,0,0,0,0,0,0,0,0
"30_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212528187423919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9673724331983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113747480593083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134039334341907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561270801815432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294947049924357,0.0199697428139183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262632375189108,0,0,0,0.058910741301059,0,0,0,0,0,0,0,0,0,0,0.242995461422088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177307110438729,0,0,0,0,0,0,0,0.088714069591528,0.150287443267776,0.0306505295007564,0,0,0,0,0,0,0,0
"30_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986701042703523,0,0,0,0,0,0,0,0,0,0,0,0.013298957296477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718322389324295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165939419614489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141813175174751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529337004871849,0.0486231730565558,0,0,0,0,0,0,0,0,0
"30_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401632250935282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129554925377109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468812823687609,0,0,0,0,0,0,0,0,0,0
"30_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211018825265736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528646119545933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123424031652824,0,0,0,0,0,0.0488923081754094,0,0,0.105792027130992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172551851910003,0.0254039032202352,0.0327518801714528,0,0.0132043773845599,0,0,0,0.0236611138151387,0.0276020159834199,0.508046662793801,0,0,0,0,0,0,0,0,0
"30_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226677794020794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410815699629147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.936250650635006,0,0,0,0,0,0,0,0,0,0
"30_ZHUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113072688528472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123342606842666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116757428672902,0,0,0,0,0,0,0,0.325440984965077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103350301882325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161891795903871,0.0217828814963892,0,0,0,0,0,0,0,0.0236918432579614,0.261453770569432,0,0,0,0,0,0,0,0,0
"31_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563146049868356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188147127644344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896164821118378,0.028705861130352,0,0,0,0,0,0,0,0,0
"31_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709264814153851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206156923095406,0.078430920806245,0,0.00614734194449845,0,0,0,0,0,0,0
"31_BSUA_l",0.0172686343171585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108254127063532,0.262711355677839,0,0,0,0.0194697348674337,0,0,0,0,0,0,0,0,0,0,0.0399799899949975,0,0,0,0,0,0,0.0212506253126563,0,0,0,0,0,0.0607903951975988,0,0,0,0.0238519259629814,0,0,0,0,0,0,0.0208504252126062,0,0,0,0,0,0.104112056028014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155617808904452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245702851425713,0.0175687843921961,0,0,0,0,0,0,0,0,0
"31_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28567070690637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701191735133816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131375579598145,0,0,0,0,0,0,0,0,0,0
"31_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921133861508385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073773021915835,0,0.0428284802963268,0,0.136562403539458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301728572898446,0.624549850807697,0,0,0,0,0,0,0,0,0
"31_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575755065078896,0,0,0,0,0,0,0,0,0,0,0.00572803865252633,0,0,0,0,0,0,0,0,0,0,0,0.490399648416723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446296806422861,0,0,0,0,0,0,0,0,0,0
"31_ZHRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31_ZHRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.808011797989526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666646602058628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173809667128153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227532655149582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639107927526636,0.0212785168241738,0,0,0,0,0,0,0,0,0
"31_ZHUA_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174382659926537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112557733570935,0,0,0.0333309088264174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621522347892498,0.875822817034586,0,0,0,0,0,0,0,0,0
"31_ZHUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506179440723432,0,0,0,0,0,0,0,0,0,0.00615887637244328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103801794192373,0.018281872466951,0.365578016244801,0,0,0,0,0,0,0,0,0
"31_ZHUC_l",0,0.0375126291431737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545578985105759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791317667763908,0.114330410976762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210540038457778,0,0,0,0,0,0,0.221262588404002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830101359058762,0,0,0,0,0,0,0,0.1242055861552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538082977544568,0.174526610826843,0,0,0,0.0366000717009419,0,0,0,0,0
"32_BSRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621642824720979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99378357175279,0,0,0,0,0,0,0,0,0,0
"32_BSRE_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32_BSRF_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.986377268337315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136227316626849,0,0,0,0,0,0,0,0,0,0
"32_BSUA_l",0.0341543648573937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2457100682979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124244818277087,0,0.284944557680119,0,0,0.0225593338332039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00551239179838532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657512564039377,0,0,0,0,0,0,0,0,0,0,0,0.362200183529827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025919492535068,0,0,0,0,0,0,0,0,0,0
"32_BSUB_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32_BSUC_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122678125866371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169670085943998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440359024119767,0,0,0,0,0,0,0,0,0,0,0.23043734405323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214513446077072,0.125814388688661,0,0,0,0,0,0,0,0,0
"32_ZHRD_l",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99419677496834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058032250316602,0,0,0,0,0,0,0,0,0,0
